key,char,skillType,name,command,fire,persistence,rigidity,totalFrame,hit,guard,cancel,damage,correction,dHit,dGuard,dPunish,saGauge,attackType,imageFile,movieFile,comment
rashid,ラシード,共通システム,ジャストパリィ（打撃）,PMKM,1,,1,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する 硬直終了から5Fの間完全無敵 （パリィを継続した場合は無敵にならない） ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター 
rashid,ラシード,共通システム,ジャストパリィ（飛び道具）,PMKM,1,,10,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する 暗転演出が入らない ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター 
rashid,ラシード,共通システム,パリィドライブラッシュ,（ドライブパリィ中に）66,,,45,0,,,※,0,乗算補正15％,0,0,0,0,"",パリィドライブラッシュ.jpg,パリィドライブラッシュ.mp4,暗転10F@@EOL@@※動作9F目から攻撃行動にキャンセル可@@EOL@@　24F目からパリィ以外の行動でキャンセル可
rashid,ラシード,共通システム,キャンセルドライブラッシュ,（必殺技キャンセル可能な攻撃ヒット中に） ( ) 66 or N or 6 + PMKM,,,46,0,,,※,0,乗算補正15％,0,0,0,0,"",キャンセルドライブラッシュ.jpg,キャンセルドライブラッシュ.mp4,暗転9F@@EOL@@※動作10F目から攻撃行動にキャンセル可@@EOL@@　25F目からパリィ以外の行動でキャンセル可
aki,A.K.I.,通常技,立ち弱P （蛇突）,PL,5,6,7,17,4,-1,C,300,始動補正20%,25,-50,-200,300,上,,,""
aki,A.K.I.,通常技,立ち弱K （蛇咬脚）,KL,4,6,12,21,3,-3,C,300,始動補正20%,25,-50,-200,300,上,,,""
aki,A.K.I.,通常技,立ち中P （蛇咬手）,PM,6,10,14,29,3,-3,C,600,"",150,-300,-400,500,上,,,空振り時硬直2F増加
aki,A.K.I.,通常技,立ち中K （蛇蝎蹴）,KM,8,10,15,32,6,-2,"",700,"",200,-400,-600,700,上,,,空振り時硬直2F増加
aki,A.K.I.,通常技,立ち強P （蛇突牙）,PH,12,14,21,46,1,-4,"",800,"",200,-500,-800,1000,上,,,""
aki,A.K.I.,通常技,立ち強K （蛇旋脚）,KH,9,12,19,39,4,-3,C,800,"",200,-500,-800,1000,上,,,強制立ち効果@@EOL@@パニッシュカウンター時+12F
aki,A.K.I.,通常技,しゃがみ弱P （潜蛇突）,2 + PL,4,5,9,17,4,-1,C,300,始動補正20%,25,-50,-200,300,上,,,連打キャンセル対応
aki,A.K.I.,通常技,しゃがみ弱K （蹴突蛇）,2 + KL,5,7,8,19,3,-2,"",200,始動補正20%,25,-50,-200,300,下,,,連打キャンセル対応
aki,A.K.I.,通常技,しゃがみ中P （蛇伸突）,2 + PM,8,10,18,35,1,-3,C,600,"",150,-300,-400,500,上,,,""
aki,A.K.I.,通常技,しゃがみ中K （蛇落蹴）,2 + KM,7,9,16,31,5,1,※,600,始動補正10%,100,-200,-400,600,下,,,""
aki,A.K.I.,通常技,しゃがみ強P （修蛇）,2 + PH,10,12,28,49,,-8,"",900,"",300,-400,-1000,1000,下,,,カウンター/パニッシュカウンター時ダウン時間増加
aki,A.K.I.,通常技,しゃがみ強K （蛇尾脚）,2 + KH,10,15,20,44,0,-3,※,900,"",300,-600,-1000,1000,上,,,パニッシュカウンター時吹き飛びダウン
aki,A.K.I.,通常技,ジャンプ弱P （空蛇突）,（ジャンプ中に）PL,5,13,3,20,,,"",300,"",50,-150,-200,300,中,,,""
aki,A.K.I.,通常技,ジャンプ弱K （空蛇蹴）,（ジャンプ中に）KL,5,10,3,17,,,"",300,"",50,-150,-200,300,中,,,めくり性能
aki,A.K.I.,通常技,ジャンプ中P （回旋蛇）,（ジャンプ中に）PM,7,10,3,19,,,"",700,"",100,-300,-400,500,中,,,空中ヒット時吹き飛びダウン
aki,A.K.I.,通常技,ジャンプ中K （蛇天蹴）,（ジャンプ中に）KM,7,12,3,21,,,"",600,"",100,-250,-400,500,中,,,""
aki,A.K.I.,通常技,ジャンプ強P （騰空双蛇突）,（ジャンプ中に）PH,11,16,3,29,,,"",800,"",200,-400,-500,1000,中,,,空中カウンター/パニッシュカウンター時叩きつけダウン
aki,A.K.I.,通常技,ジャンプ強K （騰空双蹴蛇）,（ジャンプ中に）KH,8,15,3,25,,,"",800,"",200,-400,-500,1000,中,,,""
aki,A.K.I.,特殊技,蒲牢,3 + PM,24,26,18,67,3,-2,"",600,"",150,-250,-400,500,中,蒲牢.jpg,蒲牢.mp4,""
aki,A.K.I.,特殊技,螭吻,6 + PH,16,18,21,54,3,-4,※,900,"",300,-600,-600,1000,上,螭吻.jpg,螭吻.mp4,ヒット、ガード時硬直1F減少
aki,A.K.I.,特殊技,囚牛,6 + KH,14,24,16,53,4,2,"",800,始動補正20%,300,-400,-1000,1000,上,囚牛.jpg,囚牛.mp4,空振り時硬直8F増加
aki,A.K.I.,特殊技,蚣蝮,（前ジャンプ中に） 2 + PH,9,13,3,24,,,"",800,始動補正20%,200,-400,-500,1000,中,蚣蝮.jpg,蚣蝮.mp4,空中ヒット時叩きつけダウン
aki,A.K.I.,特殊技,渾沌 （2段目）,PL -> PL,8,9,14,30,1,-3,C,300,"",50,-100,-400,400,上,渾沌.jpg,渾沌.mp4,""
aki,A.K.I.,特殊技,窮奇 （2段目）,PH -> PH,14,16,24,53,,-15,"",400,コンボ補正10%,300,-600,-1000,600,上,窮奇.jpg,窮奇.mp4,ヒット時毒状態@@EOL@@毒状態中にヒット時毒破裂@@EOL@@毒破裂時吹き飛び挙動変化
aki,A.K.I.,必殺技,紫煙砲,214 + PL,17,,52,0,-5,-10,※,500,"",100,-250,-200,600,上・弾,紫煙砲.jpg,紫煙砲.mp4,ヒット時毒状態@@EOL@@30-36F専用技でキャンセル可@@EOL@@※35-52F OD版蛇軽功でキャンセル可
aki,A.K.I.,必殺技,紫煙追,（紫煙砲中に）6 + P,13,14,34,60,-4,-16,SA3,500,"",100,-250,-200,600,上,紫煙追.jpg,紫煙追.mp4,ヒット時毒状態@@EOL@@毒状態中にヒット時毒破裂@@EOL@@※毒破裂時ダメージ800/吹き飛びダウン@@EOL@@飛び道具相殺判定あり
aki,A.K.I.,必殺技,OD 紫煙砲,214 + PP,16,,44,0,,1,※,700,"",0,-200,-500,600,上・弾,紫煙砲.jpg,紫煙砲.mp4,ヒット時毒状態@@EOL@@34-35F専用技でキャンセル可@@EOL@@※32-33F OD版蛇軽功でキャンセル可
aki,A.K.I.,必殺技,OD 紫煙追,（OD紫煙砲中に）6 + P,13,17,28,57,,-13,SA2,600,コンボ補正20%,0,-250,-200,600,上,紫煙追.jpg,紫煙追.mp4,ヒット時毒状態@@EOL@@毒状態中にヒット時毒破裂@@EOL@@※毒破裂時ダメージ800/吹き飛びダウン@@EOL@@飛び道具相殺判定あり
aki,A.K.I.,必殺技,紫煙追 （炸裂）,　,,,,0,,,"",800,"",100,-100,-250,300,上・弾,紫煙追.jpg,紫煙追.mp4,ヒット時毒状態
aki,A.K.I.,必殺技,OD 紫煙追 （炸裂）,　,,,,0,,,"",1600,"",0,-350,-250,900,上・弾,紫煙追.jpg,紫煙追.mp4,ヒット時毒状態
aki,A.K.I.,必殺技,紫泡泉,214 + PM,26,,46,0,,,"",0,"",0,0,0,0,"",紫泡泉.jpg,紫泡泉.mp4,毒溜まり接触時毒状態@@EOL@@設置した毒溜まりは160F持続
aki,A.K.I.,必殺技,紫泡撒,214 + PH,13,38,13,63,,-4,SA3,800,即時補正15%,200,-300,-400,600,上,紫泡撒.jpg,紫泡撒.mp4,ヒット時毒状態
aki,A.K.I.,必殺技,弱 蛇頭鞭,236 + PL,14,16,26,55,1,-8,SA3,500,"",200,-300,-500,600,上,蛇頭鞭.jpg,蛇頭鞭.mp4,ヒット時毒状態@@EOL@@毒状態中にヒット時毒破裂@@EOL@@※毒破裂時ダメージ800/吹き飛びダウン@@EOL@@飛び道具相殺判定あり@@EOL@@パニッシュカウンター時に膝崩れダウンに　＋16@@EOL@@※毒破裂時＋22
aki,A.K.I.,必殺技,中 蛇頭鞭,236 + PM,17,22,24,62,,-12,SA3,600,"",200,-500,-700,600,上,蛇頭鞭.jpg,蛇頭鞭.mp4,ヒット時毒状態@@EOL@@毒状態中にヒット時毒破裂@@EOL@@※毒破裂時ダメージ700/膝崩れ@@EOL@@飛び道具相殺判定あり
aki,A.K.I.,必殺技,強 蛇頭鞭,236 + PH,11,16,32,58,,-20,SA3,700,始動補正20％,250,-600,-800,600,上,蛇頭鞭.jpg,蛇頭鞭.mp4,6-16F　空中判定の攻撃に対して無敵@@EOL@@ヒット時毒状態@@EOL@@毒状態中にヒット時毒破裂@@EOL@@※毒破裂時ダメージ800/吹き飛び挙動変化@@EOL@@飛び道具相殺判定あり
aki,A.K.I.,必殺技,OD 蛇頭鞭,236 + PP,21,25,25,70,4,-14,※,600,始動補正15%コンボ補正15%,0,-400,-600,500,上,蛇頭鞭.jpg,蛇頭鞭.mp4,ヒット時毒状態@@EOL@@毒状態中にヒット時挙動変化/毒破裂@@EOL@@※毒破裂時ダメージ800/膝崩れ@@EOL@@※毒破裂時のみSA2、SA3キャンセル可@@EOL@@飛び道具相殺判定あり
aki,A.K.I.,必殺技,弱 凶襲突,214 + KL,24,45,18,86,1,-3,SA3,800,始動補正20%,200,-400,-500,800,上,凶襲突.jpg,凶襲突.mp4,""
aki,A.K.I.,必殺技,中 凶襲突,214 + KM,28,49,18,94,3,-3,SA3,900,始動補正20%,200,-400,-500,800,上,凶襲突.jpg,凶襲突.mp4,""
aki,A.K.I.,必殺技,強 凶襲突,214 + KH,33,54,18,104,4,-3,SA3,1000,始動補正20%,200,-400,-500,800,上,凶襲突.jpg,凶襲突.mp4,""
aki,A.K.I.,必殺技,OD 凶襲突,214 + KK,28,49,18,94,,2,※,1600,"",0,-400,-900,1200,上,凶襲突.jpg,凶襲突.mp4,ヒット時毒状態@@EOL@@空中ヒット時は非ロック技に性能が変化する@@EOL@@ダメージ1000/床バウンド@@EOL@@※非ロック技時のみキャンセル可能
aki,A.K.I.,必殺技,弱 蛇軽功,236 + KL,,,37,0,,,"",0,"",0,0,0,0,"",蛇軽功.jpg,蛇軽功.mp4,""
aki,A.K.I.,必殺技,中 蛇軽功,236 + KM,,,39,0,,,"",0,"",0,0,0,0,"",蛇軽功.jpg,蛇軽功.mp4,""
aki,A.K.I.,必殺技,強 蛇軽功,236 + KH,,,43,0,,,"",0,"",0,0,0,0,"",蛇軽功.jpg,蛇軽功.mp4,移動中に相手の後方へ抜けると裏回り動作へ移行@@EOL@@※裏回り時 全体50F
aki,A.K.I.,必殺技,OD 蛇軽功,236 + KK,,,42,0,,,"",0,"",0,0,0,0,"",蛇軽功.jpg,蛇軽功.mp4,移動中に相手の後方へ抜けると裏回り動作へ移行@@EOL@@1-34F打撃・飛び道具に対して無敵@@EOL@@※裏回り時 全体48F@@EOL@@裏回り時1-48F打撃・飛び道具に対して無敵
aki,A.K.I.,必殺技,悪鬼蛇行,2 + PP,,,216,0,,,"",0,"",0,0,0,0,"",悪鬼蛇行.jpg,悪鬼蛇行.mp4,11-179F 専用技へ派生可@@EOL@@28-179F 解除動作へ派生可
aki,A.K.I.,必殺技,猛毒牙,（悪鬼蛇行中に）P,19,33,30,81,,-25,"",1100,"",200,-500,-800,1000,上,猛毒牙.jpg,猛毒牙.mp4,ヒット時毒状態@@EOL@@毒状態中にヒット時毒破裂@@EOL@@※毒破裂時ダメージ1100/膝崩れ
aki,A.K.I.,必殺技,蛇連咬,（悪鬼蛇行中に）K,11,25,20,55,4,-3,SA3,600,"",300,-400,-700,600,上,蛇連咬.jpg,蛇連咬.mp4,""
aki,A.K.I.,必殺技,雁字搦,（悪鬼蛇行中に）PLKL,23,25,55,102,,,"",1852,"",500,0,-1001,3000,投,雁字搦.jpg,雁字搦.mp4,パニッシュカウンター時ダメージ（2222）
aki,A.K.I.,スーパーアーツ,SA1 死屍累々,236236 + K,10,12,68,89,,-46,"",1800,"",0,-250,0,0,上,死屍累々.jpg,死屍累々.mp4,@@EOL@@1-12F　打撃・投げに対して無敵@@EOL@@ヒット時毒状態@@EOL@@最低保障ダメージ30％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない
aki,A.K.I.,スーパーアーツ,SA2 紫煙裂爪,214214 + P,7,,65,0,,-19,"",2500,"",0,-500,0,0,上・弾,紫煙裂爪.jpg,紫煙裂爪.mp4,ヒット時毒状態@@EOL@@最低保障ダメージ40％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@※攻撃後に発生する毒溜まりは持続700F
aki,A.K.I.,スーパーアーツ,SA3 睚眦,236236 + P,10,12,58,79,,-36,"",4000,※即時補正10%,0,-750,0,0,上,睚眦.jpg,睚眦.mp4,1-12F　完全無敵@@EOL@@最低保障ダメージ50％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@※必殺技キャンセル時のみ適用
aki,A.K.I.,スーパーアーツ,CA 睚眦,（体力25%以下で）236236 + P,10,12,58,79,,-36,"",4500,※即時補正10%,0,-1000,0,0,上,睚眦.jpg,睚眦.mp4,1-12F　完全無敵@@EOL@@最低保障ダメージ50％@@EOL@@カウンター/パニッシュカウンターで数値が変動しない@@EOL@@※必殺技キャンセル時のみ適用
aki,A.K.I.,通常投げ,贔屓,（近距離で） N or 6 + PLKL,5,7,23,34,,,"",1200,"",200,0,-1000,2000,投,贔屓.jpg,贔屓.mp4,パニッシュカウンター時以下の性能変化@@EOL@@・ダメージ2040@@EOL@@・SAゲージ4000増加@@EOL@@・ハードノックダウン
aki,A.K.I.,通常投げ,饕餮,（近距離で） 4 + PLKL,5,7,23,34,,,"",1200,"",200,0,-1000,2000,投,饕餮.jpg,饕餮.mp4,パニッシュカウンター時以下の性能変化@@EOL@@・ダメージ2040@@EOL@@・SAゲージ4000増加@@EOL@@・ハードノックダウン
aki,A.K.I.,共通システム,前方ステップ,66,,,19,0,,,"",0,"",0,0,0,0,"",,,""
aki,A.K.I.,共通システム,後方ステップ,44,,,23,0,,,"",0,"",0,0,0,0,"",,,1-15F 投げ無敵
aki,A.K.I.,共通システム,ドライブインパクト （鑿歯）,PHKH,26,27,35,87,,-3,"",800,始動補正20%,0,-500,-1500,0,上,,,1-27F　 アーマー判定（2回）@@EOL@@ヒットバックでステージ端に到達すると壁やられが発生@@EOL@@パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化@@EOL@@・地上ヒット膝崩れ@@EOL@@・空中ヒット吹き飛び時間増加@@EOL@@・SAゲージ3000増加
aki,A.K.I.,共通システム,[ガード時]ドライブリバーサル （封豕）,（ガード中 or ドライブパリィ成立中に） 6 + PHKH,20,22,26,67,,-6,"",500,"",0,0,0,0,上,,,リカバリアブルダメージ@@EOL@@1-22F 完全無敵@@EOL@@ヒット時硬直5F増加
aki,A.K.I.,共通システム,[起き上がり時]ドライブリバーサル（封豕）,（起き上がり時に） 6 + PHKH,18,20,26,63,,-6,"",500,"",0,0,0,0,上,ドライブリバーサル（封豕）.jpg,ドライブリバーサル（封豕）.mp4,リカバリアブルダメージ@@EOL@@1-20F 完全無敵@@EOL@@ヒット時硬直5F増加
aki,A.K.I.,共通システム,ドライブパリィ,PMKM,1,12,33,45,,,※,0,"",0,0,0,0,"",ドライブパリィ.jpg,ドライブパリィ.mp4,※1 動作の4F目からドライブラッシュでキャンセル可@@EOL@@※2 ボタンホールドでパリィの持続を延長可@@EOL@@硬直部分はガードのみ可@@EOL@@動作中常に被パニッシュカウンター判定
aki,A.K.I.,共通システム,ジャストパリィ（打撃）,PMKM,1,,1,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する@@EOL@@硬直終了から6Fの間完全無敵 （パリィを継続した場合は無敵にならない）@@EOL@@ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター 
aki,A.K.I.,共通システム,ジャストパリィ（飛び道具）,PMKM,1,,10,0,,,"",0,始動補正50％,0,0,0,0,"",,,パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する@@EOL@@暗転演出が入らない@@EOL@@ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター 
aki,A.K.I.,共通システム,パリィドライブラッシュ,（ドライブパリィ中に）66,,,45,0,,,※,0,乗算補正15％,0,0,0,0,"",パリィドライブラッシュ.jpg,パリィドライブラッシュ.mp4,暗転10F@@EOL@@※動作9F目から攻撃行動にキャンセル可@@EOL@@　24F目からパリィ以外の行動でキャンセル可
aki,A.K.I.,共通システム,キャンセルドライブラッシュ,（必殺技キャンセル可能な攻撃ヒット中に） ( ) 66 or N or 6 + PMKM,,,46,0,,,※,0,乗算補正15％,0,0,0,0,"",キャンセルドライブラッシュ.jpg,キャンセルドライブラッシュ.mp4,暗転9F@@EOL@@※動作10F目から攻撃行動にキャンセル可@@EOL@@　25F目からパリィ以外の行動でキャンセル可
ed,ED,通常技,立ち弱P（ジャブ）,PL,4,6,7,16,4,-1,C,300,始動補正20%,25,-50,-200,300,上,,,連打キャンセル対応
ed,ED,通常技,立ち弱K（フリッカー）,KL,6,7,13,25,3,-3,"",300,始動補正20%,25,-50,-200,300,上,,,""
ed,ED,通常技,立ち中P（ボディブロー）,PM,7,9,15,30,6,-1,C,600,"",150,-300,-400,500,上,,,""
ed,ED,通常技,立ち中K（ヒットマンフリッカー）,KM,10,11,18,38,0,-5,C,600,"",150,-300,-400,700,上,,,""
ed,ED,通常技,立ち強P（ソリッドナックル）,PH,10,13,18,40,5,-2,C,800,"",200,-500,-800,1000,上,,,強制立ち効果@@EOL@@ボタンをホールドする事でサイコナックルに移行@@EOL@@ホールド中、キルステップ（前方）にキャンセル可能@@EOL@@30F以上ボタンを押して離すとLv1が発動@@EOL@@60F以上ボタンを押して離すとLv2が発動
ed,ED,通常技,立ち強K（ライジングフリッカー）,KH,10,12,12,33,8,3,C,800,"",300,-600,-1000,1000,上,,,""
ed,ED,通常技,しゃがみ弱P（アンダーブロー）,2 + PL,4,6,10,19,3,-3,"",200,始動補正20%,25,-50,-200,300,下,,,連打キャンセル対応
ed,ED,通常技,しゃがみ弱K（ジャブフリッカー）,2 + KL,5,6,11,21,3,-4,C,300,始動補正20%,25,-50,-200,300,上,,,""
ed,ED,通常技,しゃがみ中P（アンダーフック）,2 + PM,8,10,19,36,2,-6,C,500,始動補正20%,100,-200,-400,500,下,,,""
ed,ED,通常技,しゃがみ中K（オーバーフリッカー）,2 + KM,9,10,16,34,8,-1,C,600,"",150,-300,-400,600,上,,,強制立ち効果
ed,ED,通常技,しゃがみ強P（ローフックパンチ）,2 + PH,10,13,24,46,,-12,"",900,"",300,-400,-1000,1000,下,,,カウンター/パニッシュカウンター時ダウン時間増加
ed,ED,通常技,しゃがみ強K（ローフリッカー）,2 + KH,12,13,17,41,1,-4,C,800,"",200,-400,-800,1000,上,,,""
ed,ED,通常技,ジャンプ弱P（エアナックル）,（ジャンプ中に）PL,5,9,3,16,,,"",300,"",50,-150,-200,300,中,,,""
ed,ED,通常技,ジャンプ弱K（アンダーフリッカー）,（ジャンプ中に）KL,8,10,3,20,,,"",300,"",50,-150,-200,300,中,,,""
ed,ED,通常技,ジャンプ中P（バーティカルナックル）,（ジャンプ中に）PM,8,13,3,23,,,"",500,"",100,-250,-400,500,中,,,めくり性能
ed,ED,通常技,ジャンプ中K（ミドルフリッカー）,（ジャンプ中に）KM,10,11,3,23,,,"",700,"",100,-300,-400,500,中,,,""
ed,ED,通常技,ジャンプ強P（ソリッドダイブ）,（ジャンプ中に）PH,9,12,3,23,,,"",800,"",200,-400,-500,1000,中,,,""
ed,ED,通常技,ジャンプ強K（ハイフリッカー）,（ジャンプ中に）KH,8,9,3,19,,,"",800,"",200,-400,-500,1000,中,,,空中ヒット時吹き飛びダウン
ed,ED,特殊技,サイコナックル(Lv1),強ホールドPH,39,53,35,126,,2,"",800,始動補正20%,300,-600,-1000,1000,上,サイコナックル.jpg,サイコナックル.mp4,ヒット時に膝崩れダウンに＋41@@EOL@@※画面端でガードさせた時は+2
ed,ED,特殊技,サイコナックル(Lv2),強ホールドPH,69,83,35,186,,4,"",1200,始動補正20%,400,-800,-1200,1200,上,サイコナックル.jpg,サイコナックル.mp4,ヒット時に膝崩れダウンに＋41@@EOL@@飛び道具相殺判定あり
ed,ED,特殊技,コブラパンチ,6 + PH,17,19,21,56,1,-3,"",900,"",300,-600,-1000,1000,上,コブラパンチ.jpg,コブラパンチ.mp4,7-19F 足元無敵@@EOL@@空中ヒット時叩きつけダウン
ed,ED,特殊技,フリッカーコンビネーション（2段目）,KL -> KL,7,9,15,30,3,-3,"",400,"",50,-100,-400,400,上,フリッカーコンビネーション.jpg,フリッカーコンビネーション.mp4,""
ed,ED,特殊技,フリッカーコンビネーション（3段目）,KL -> KL -> KL,7,9,16,31,1,-8,"",600,"",50,-150,-400,400,上,フリッカーコンビネーション.jpg,フリッカーコンビネーション.mp4,""
ed,ED,特殊技,ボディブローコンビネーション,PM -> PH,13,14,23,49,,-8,※,400,コンボ補正20%,100,-100,-400,400,上,ボディブローコンビネーション.jpg,ボディブローコンビネーション.mp4,※キルステップ（後方）のみキャンセル不可
ed,ED,特殊技,ヒットマンコンビネーション（2段目）,KM -> KM,7,8,20,34,0,-6,"",300,"",150,-100,-400,400,上,ヒットマンコンビネーション.jpg,ヒットマンコンビネーション.mp4,""
ed,ED,特殊技,ヒットマンコンビネーション（3段目）,KM -> KM -> PH,11,15,23,48,,-11,"",600,"",150,-200,-400,500,上,ヒットマンコンビネーション.jpg,ヒットマンコンビネーション.mp4,""
ed,ED,特殊技,ロースマッシュコンビネーション,2 + KH -> PH,12,16,19,46,,-8,※,700,コンボ補正30%,350,-300,-400,1200,上,ロースマッシュコンビネーション.jpg,ロースマッシュコンビネーション.mp4,""
ed,ED,必殺技,サイコスパーク,236 + P,14,25,8,46,3,-5,SA3,400,"",100,-250,-300,300,上・弾,サイコスパーク.jpg,サイコスパーク.mp4,22-28F サイコシュートに派生可能
ed,ED,必殺技,OD サイコスパーク,236 + PP,14,25,7,45,,-2,SA2,400,"",0,-200,-300,400,上・弾,サイコスパーク.jpg,サイコスパーク.mp4,18-28F サイコシュートに派生可能
ed,ED,必殺技,弱 サイコシュート,（サイコスパーク中に） 6 + PL,12,,42,0,3,-8,SA3,600,"",100,-250,-300,600,上・弾,サイコシュート.jpg,サイコシュート.mp4,""
ed,ED,必殺技,中 サイコシュート,（サイコスパーク中に） 6 + PM,12,,42,0,3,-8,SA3,600,"",100,-250,-300,600,上・弾,サイコシュート.jpg,サイコシュート.mp4,""
ed,ED,必殺技,強 サイコシュート,（サイコスパーク中に） 6 + PH,12,,42,0,3,-8,SA3,600,"",100,-250,-300,600,上・弾,サイコシュート.jpg,サイコシュート.mp4,""
ed,ED,必殺技,OD 弱 サイコシュート,（ODサイコスパーク中に） 6 + PL,12,,40,0,,-2,SA2,800,"",0,-250,-500,600,上・弾,サイコシュート.jpg,サイコシュート.mp4,""
ed,ED,必殺技,OD 中 サイコシュート,（ODサイコスパーク中に） 6 + PM,12,,40,0,,-2,SA2,800,"",0,-250,-500,600,上・弾,サイコシュート.jpg,サイコシュート.mp4,""
ed,ED,必殺技,OD 強 サイコシュート,（ODサイコスパーク中に） 6 + PH,12,,40,0,,-2,SA2,800,"",0,-250,-500,600,上・弾,サイコシュート.jpg,サイコシュート.mp4,""
ed,ED,必殺技,弱 サイコアッパー,623 + PL,10,17,28,54,,-13,SA3,900,始動補正30%コンボ補正20%,200,-400,-500,800,上,サイコアッパー.jpg,サイコアッパー.mp4,1-15F　空中判定の攻撃に対して無敵
ed,ED,必殺技,中 サイコアッパー,623 + PM,14,19,32,64,,-20,SA3,1000,"",300,-400,-500,1200,上,サイコアッパー.jpg,サイコアッパー.mp4,1-19F　空中判定の攻撃に対して無敵
ed,ED,必殺技,強 サイコアッパー,623 + PH,16,21,33,69,,-21,SA3,1200,"",400,-400,-500,1500,上,サイコアッパー.jpg,サイコアッパー.mp4,1-19F　空中判定の攻撃に対して無敵
ed,ED,必殺技,OD サイコアッパー,623 + PP,13,18,36,66,,-28,"",1600,"",0,-400,0,1500,上,サイコアッパー.jpg,サイコアッパー.mp4,1-16F　完全無敵
ed,ED,必殺技,弱 サイコブリッツ,214 + PL,11,29,14,53,3,-5,SA3,800,"",200,-300,-500,900,上,サイコブリッツ.jpg,サイコブリッツ.mp4,""
ed,ED,必殺技,中 サイコブリッツ,214 + PM,13,36,16,64,,-12,SA3,900,"",200,-300,-500,1000,上,サイコブリッツ.jpg,サイコブリッツ.mp4,""
ed,ED,必殺技,強 サイコブリッツ,214 + PH,15,37,23,74,,-12,SA3,1100,"",200,-300,-500,1100,上,サイコブリッツ.jpg,サイコブリッツ.mp4,""
ed,ED,必殺技,OD サイコブリッツ,214 + PP,13,44,20,76,,-3,SA2,1400,コンボ補正20%,0,-400,-500,1200,上,サイコブリッツ.jpg,サイコブリッツ.mp4,""
ed,ED,必殺技,弱 サイコフリッカー,236 + KL,16,19,26,60,1,-6,SA3,800,"",200,-250,-800,600,上・弾,サイコフリッカー.jpg,サイコフリッカー.mp4,26F以上ボタンホールドすると性能変化@@EOL@@ホールド中キルステップ（前方）、キルステップ（後方）にキャンセル可能@@EOL@@パニッシュカウンター時膝崩れダウン+21@@EOL@@ヒット時硬直2F減少
ed,ED,必殺技,弱 サイコフリッカー（ホールド）,弱ホールド236 + KL,31,35,24,89,,4,"",1000,始動補正20%コンボ補正20%,200,-300,-500,800,上・弾,サイコフリッカー.jpg,サイコフリッカー.mp4,ヒット/ガード時相手を引き寄せる@@EOL@@地上ヒット時打ち上げ効果@@EOL@@空中ヒット時叩きつけダウン
ed,ED,必殺技,中 サイコフリッカー,236 + KM,20,23,26,68,3,-6,SA3,900,"",200,-300,-1000,600,上・弾,サイコフリッカー.jpg,サイコフリッカー.mp4,@@EOL@@30F以上ホールドすると性能変化@@EOL@@ホールド中キルステップ（前方）、キルステップ（後方）にキャンセル可能@@EOL@@パニッシュカウンター時膝崩れダウン+23@@EOL@@ヒット時硬直1F減少
ed,ED,必殺技,中 サイコフリッカー（ホールド）,中ホールド236 + KM,35,39,24,97,,4,"",1000,始動補正20%コンボ補正20%,200,-300,-500,800,上・弾,サイコフリッカー.jpg,サイコフリッカー.mp4,ヒット/ガード時相手を引き寄せる@@EOL@@地上ヒット時打ち上げ効果@@EOL@@空中ヒット時叩きつけダウン
ed,ED,必殺技,強 サイコフリッカー,236 + KH,17,24,18,58,,,SA3,800,"",200,0,-1000,600,上・弾,サイコフリッカー.jpg,サイコフリッカー.mp4,30F以上ホールドすると性能変化@@EOL@@ホールド中キルステップ（前方）、キルステップ（後方）にキャンセル可能@@EOL@@地上の相手に当たらない
ed,ED,必殺技,強 サイコフリッカー（ホールド）,強ホールド236 + KH,35,44,19,97,,,"",1000,始動補正20%コンボ補正20%,300,0,-500,800,上・弾,サイコフリッカー.jpg,サイコフリッカー.mp4,地上の相手に当たらない@@EOL@@空中ヒット時叩きつけダウン
ed,ED,必殺技,OD サイコフリッカー,236 + KK,25,28,32,84,,4,SA2,800,始動補正20%コンボ補正15%,0,-300,-500,700,上・弾,サイコフリッカー.jpg,サイコフリッカー.mp4,ヒット/ガード時相手を引き寄せる@@EOL@@地上ヒット時打ち上げ効果@@EOL@@空中ヒット時叩きつけダウン@@EOL@@※空中ヒット時のダメージは1200
